favourite_count,retweet_account,time,tweet
840,331,2015-08-05 16:42:51,Walk away from this agreement and you will get a better dealfor Iran. President Obama #IranDeal
910,442,2015-08-05 16:41:37,Those who say we can walk away from this deal and maintain sanctions are selling a fantasy. President Obama #IranDeal
761,351,2015-08-05 16:40:38,"""We will continue to have sanctions in place on Iran's support for terrorism and violation of human rights.""President Obama #IranDeal"
701,297,2015-08-05 16:39:30,There is no scenario where sanctions relief turns Iran into the region's dominate power. President Obama #IranDeal
759,371,2015-08-05 16:38:19,An argument against sanctions relief is effectively an argument against any diplomatic solution. President Obama #IranDeal
801,388,2015-08-05 16:37:05,"""Without this deal, the scenarios that critics warn about happening in 15 years could happen six months from now."" President Obama"
865,402,2015-08-05 16:35:47,"""The bottom line is, if Iran cheats, we can catch themand we will."" President Obama #IranDeal"
781,325,2015-08-05 16:34:19,This deal is not just the best choice among alternativesthis is the strongest non-proliferation agreement ever. President Obama
787,375,2015-08-05 16:32:42,If Iran violates the agreement over the next decade all of the sanctions can snap back in to place. President Obama #IranDeal
679,235,2015-08-05 16:30:59,"""Iran has powerful incentives to keep its commitments."" President Obama #IranDeal"
683,340,2015-08-05 16:29:52,"""This deal shuts off the type of covert program Iran has pursued in the past. President Obama #IranDeal"
639,231,2015-08-05 16:27:26,"""In July, we reached a comprehensive plan of action that meets our objectives."" President Obama #IranDeal"
735,313,2015-08-05 16:26:16,"""What was once proclaimed as a historic mistake is now held up as a success."" President Obama #IranDeal"
675,312,2015-08-05 16:25:17,The progress of Iran's nuclear program was halted for the first time in a decade. President Obama #IranDeal
728,273,2015-08-05 16:22:19,"""It was diplomacy that ratcheted up the pressure on Iran."" President Obama #IranDeal"
754,262,2015-08-05 16:20:40,"""Winning this global buy-in was not easy. I know. I was there."" President Obama #IranDeal"
634,240,2015-08-05 16:19:37,"""What made our new approach more effective was our ability to draw upon new U.N. Security Council resolutions."" President Obama #IranDeal"
756,295,2015-08-05 16:18:33,It was our very willingness to negotiate that helped America rally the world to our cause. President Obama #IranDeal
938,380,2015-08-05 16:16:42,"""I have also made clear my preference for a peaceful diplomatic resolution of the issue."" President Obama #IranDeal"
926,381,2015-08-05 16:14:57,"""Even before taking office, I made clear that Iran would not be allowed to acquire a nuclear weapon on my watch."" President Obama #IranDeal"
797,331,2015-08-05 16:13:42,"""The question then is not whether to prevent Iran from obtaining a nuclear weapon, but how."" President Obama #IranDeal"
908,428,2015-08-05 16:12:34,"""Now more than ever, we need clear thinking in our foreign policy."" President Obama #IranDeal"
1381,838,2015-08-05 16:10:30,"More than a decade later, we still live with the consequences of the decision to invade Iraq. President Obama #IranDeal"
621,271,2015-08-05 15:58:39,LIVE: President Obama is speaking at @AmericanU about the importance of the #IranDeal. http://t.co/pdVL3s6FuY
824,391,2015-08-05 14:29:09,Tune in at 11:20 a.m. ET to watch President Obama discuss the historic #IranDeal at @AmericanU: http://t.co/kIskcVxC0h
5880,2282,2015-08-04 21:13:10,Help President Obama celebrate another great yearwish him a happy birthday: http://t.co/CHVz44cTcH #44turns54 http://t.co/r8aa6ZgfRe
1840,884,2015-08-04 18:54:59,The Clean Power Plan is the most important step we've ever taken to #ActOnClimateshow your support: http://t.co/kMSTiiFyyn
2903,1803,2015-08-04 17:21:15,WATCH: We only get one planetthat's why it's so important to #ActOnClimate. http://t.co/1blXJGfptg
14882,9364,2015-08-04 15:16:38,It's President Obama's birthday. Wish him a happy 54th: http://t.co/UN7hcB9IYX #44Turns54 http://t.co/x0U8OV7bro
2293,1397,2015-08-03 19:07:37,"If you're committed to #ActOnClimate, support the Clean Power Planadd your name now: http://t.co/kWMuOwfi2N http://t.co/rAFdvL9DZm"
1176,722,2015-08-03 18:14:53,LIVE: President Obama is speaking about fighting climate change with the Clean Power Plan. http://t.co/7Oc50aI2Hh #ActOnClimate
892,409,2015-08-03 17:05:01,Tune in at 2:15 p.m. ET to watch President Obama discuss the importance of the Clean Power Plan: http://t.co/7Oc50aI2Hh #ActOnClimate
7858,4721,2015-08-03 16:00:50,Celebrate President Obama's birthday by wishing him a happy 54th: http://t.co/pHqzMNujF7 #44Turns54 http://t.co/IqnRnAraM8
3055,955,2015-08-02 18:50:43,Guess who has a birthday coming up? (Hint: It's #44.) http://t.co/3YdVzP2R5M http://t.co/GKsWzH4T0T
2130,731,2015-08-01 23:00:37,"""This week ... Medicare and Medicaid turned 50 years old. And thats something worth celebrating."" President Obama http://t.co/SZ9Yn5PxjP"
1145,509,2015-08-01 17:55:28,"In the weekly address, President Obama discusses the impact of Medicare and Medicaid on the 50th anniversary: http://t.co/SZ9Yn5PxjP"
5869,2536,2015-08-01 16:19:18,"To: President Obama
Happy 54th!
From: You

Wish the Commander-in-Chief a happy birthday: http://t.co/uwpjBtuiQx http://t.co/WTs36BCjkE"
1881,586,2015-07-31 19:43:19,Tell the Organizer-in-Chief happy birthdaysign @OFA's card: http://t.co/ZdPdn9EEnG #44Turns54
835,332,2015-07-31 17:27:16,"Across the country, @OFA volunteers are making a difference in the fight to #RaiseTheWage: http://t.co/ENbPyryj60"
2365,830,2015-07-31 15:46:19,Sign @OFA's birthday card for President Obama: http://t.co/ZdPdn9EEnG #44Turns54 http://t.co/58CrYK8VU5
6764,2459,2015-07-30 21:17:22,Help President Obama cap off a great year. Wish him a happy birthday: http://t.co/IgiBLr6ZzI #44Turns54 http://t.co/fCnSmJTUw1
2609,1348,2015-07-30 17:33:14,Solar energy is booming. #ActOnClimate http://t.co/sQ8YnZhOT0
1999,852,2015-07-29 16:40:31,You don't have to be a policy expert to make a difference on issues like climate change: http://t.co/sFa47ryB64
1860,828,2015-07-28 21:35:37,ICYMI: Some of America's largest businesses are investing in clean energy to cut carbon pollution. http://t.co/RjulSvDQ2S #ActOnClimate
1760,809,2015-07-28 19:52:37,"Study shows #Obamacare leads to fewer uninsured Americans, better health, and improved access to care: http://t.co/BHHop7ZRU6"
791,332,2015-07-28 16:14:55,Read how @OFA is training the next generation of digital organizers: http://t.co/ztqzw1tVjg #OFAFellows http://t.co/BBKr9KzZnK
1193,444,2015-07-27 21:33:40,Join the team that's spreading the truth on the most important issues: http://t.co/DA41tujpkV
4205,1597,2015-07-27 18:20:30,It's the final week of #NationalIceCreamMonthbetter take advantage. http://t.co/WQk1T37XhU
1851,875,2015-07-27 16:01:52,American businesses are pledging $140 billion to reduce carbon pollution and #ActOnClimate: http://t.co/f81RNHZVRq
1929,838,2015-07-25 21:00:16,"""We should reward drive, innovation, and fair play. Thats what Wall Street reform does."" President Obama http://t.co/rGB5qX5ebE"
1075,379,2015-07-25 20:04:56,"In the weekly address, President Obama discusses the progress we've made because of Wall Street reform: http://t.co/rGB5qX5ebE"
1304,611,2015-07-24 21:13:22,See what your state's minimum wage is with this state-by-state tracker: http://t.co/uXqZr47QeI #RaiseTheWage
1316,569,2015-07-24 19:06:17,Some states are making real progress to #RaiseTheWage. Read more: http://t.co/6wtxa7AY8m
1001,389,2015-07-24 17:23:26,Have questions about the historic #IranDeal? Follow @TheIranDeal for information and updates. #FF
1890,864,2015-07-23 21:51:04,Investing in energy efficiency and renewable energy will help cut consumer electricity bills. Read more: http://t.co/tmFMYxCR7B
1403,599,2015-07-23 19:52:54,States across the country are taking action to #RaiseTheWage for hard-working residents: http://t.co/NAcMibPomz
2293,1154,2015-07-23 17:47:22,Great news: Jobless claims just fell to the lowest level in four decades. http://t.co/sBG4AoHEvf
1424,610,2015-07-23 16:17:49,"Carbon pollution from power plants is being reduced, even as the economy grows. Read more: http://t.co/djv2Wdqa9i #ActOnClimate"
1238,587,2015-07-22 20:57:05,The President's #ImmigrationAction will be good for the economybut opponents are standing in the way: http://t.co/jpWzOdt71b
2208,842,2015-07-22 16:43:44,"Check out the President's final appearance on @TheDailyShowand his newest ""executive order"": http://t.co/E9BGlTyEaS http://t.co/ku6QZx2nE1"
1491,596,2015-07-21 17:32:40,"Nearly 10,000 Americans turn 65 every day. Stand up for a society that's ready for a changing America: http://t.co/X64z08SrrV"
1124,517,2015-07-21 15:17:27,Opponents of common-sense immigration reform are standing in the way of progress: http://t.co/3Iw3AapS44
2378,1131,2015-07-20 22:01:18,"""We still have more to do to make sure that people with disabilities are paid fairly for their labor."" President Obama #ADA25"
2424,1067,2015-07-20 21:47:25,"""This is not just about American rights. It's about human rights."" President Obama #ADA25"
1702,600,2015-07-20 21:45:17,"""A few years ago I issued an executive order requiring the federal government to hire more Americans with disabilities."" President Obama"
1392,641,2015-07-20 21:42:32,"""Days like today are a celebration of our history. But they're also a chance to rededicate ourselves to the future."" President Obama #ADA25"
997,414,2015-07-20 21:34:21,LIVE: The President is speaking about the 25th anniversary of the Americans with Disabilities Act. http://t.co/oVV8xbRY1B
823,395,2015-07-20 20:18:11,Tune in at 5:00 p.m. ET to watch the President speak on the 25th anniversary of the Americans with Disabilities Act: http://t.co/Sqldv81SWc
3680,1812,2015-07-20 19:09:01,"""We are not just Americans, but citizens of Earth."" @StationCDRKelly http://t.co/eOShEche3z http://t.co/nGPsTVC4Hh"
1378,530,2015-07-20 16:17:51,Stand with the President's plan to make sure more people have access to a secure and dignified retirement: http://t.co/WtNBWEuylf
2107,825,2015-07-18 15:04:30,"""This deal will make America and the world safer and more secure."" President Obama on the #IranDeal http://t.co/khCtEXhIhA"
1163,510,2015-07-18 13:39:37,"In the weekly address, President Obama explains the comprehensive #IranDeal: http://t.co/khCtEXhIhA"
1397,542,2015-07-17 20:43:27,Read how @OFA volunteers are pushing to #RaiseTheWage in their communities: http://t.co/poKSUQWdqF http://t.co/l3sk0J6875
2344,1222,2015-07-17 19:17:19,"Yesterday, President Obama became the first sitting president to visit a federal prison. Read some of the highlights: http://t.co/iFbW3JbVTn"
7152,4851,2015-07-17 17:44:03,"""From my family to yours, Eid Mubarak!"" President Obama"
1089,445,2015-07-17 15:19:06,Read why these three congressmen believe #Obamacare is working: http://t.co/DnLecRlOkg
1771,860,2015-07-16 17:47:24,Read how President Obama is laying the groundwork for criminal justice reform: http://t.co/6kkFqjgec0
1561,694,2015-07-15 23:07:21,LIVE: The President is speaking about expanding high-speed broadband to low-income households. http://t.co/3h1KoOsz6I
1072,478,2015-07-15 22:19:01,Tune in at 6:45 p.m. ET to watch President Obama speak about ensuring internet access for all Americans: http://t.co/05jdLoUYOP
1407,625,2015-07-15 20:04:56,Taking #ImmigrationAction is the right thing to do. http://t.co/Qmkkv3dqfr
901,435,2015-07-15 17:26:54,LIVE: President Obama is speaking about the #IranDeal. http://t.co/joV3LKXZZ9
1394,646,2015-07-15 15:45:49,Read the emotional exchange between the President and a former addict: http://t.co/csvvHUJ7cE
2346,1022,2015-07-14 22:06:55,"""If we keep taking steps toward a more perfect union ... America will move forward. There's nothing we can't do."" President Obama"
2140,1101,2015-07-14 22:05:22,"""We cannot ignore the problems that we have, but we can't stop running the race."" President Obama"
2691,1790,2015-07-14 22:04:12,"""We are not perfect, but we have the capacity to be more perfectmile after mile, step after step."" President Obama"
1821,936,2015-07-14 22:03:19,"""Justice and redemption go hand in hand."" President Obama"
1786,910,2015-07-14 22:02:24,"""Justice is living up to the common creed that I am my brother's keeper and I am my sister's keeper."" President Obama"
2366,1595,2015-07-14 22:01:16,"""Justice is making sure that every young person knows that they are special and their lives matter."" President Obama"
2159,1763,2015-07-14 21:59:52,"""Justice is not only the absence of oppressionit is the presence of opportunity."" President Obama"
2319,1143,2015-07-14 21:57:28,"""Let's reward prisoners with reduced sentences if they complete programs that make them less likely to repeat an offense."" President Obama"
2036,1105,2015-07-14 21:56:31,"""I've asked my Attorney General to start a review of the overuse of solitary confinement in our federal prisons."" President Obama"
1920,951,2015-07-14 21:55:19,"""We should not tolerate conditions in prison that have no place in any civilized country."" President Obama"
3290,1941,2015-07-14 21:54:02,"""On Thursday, I will be the first sitting president to visit a federal prison."" President Obama"
1548,803,2015-07-14 21:52:39,"""We should pass a sentencing reform bill through congress this year."" President Obama"
3850,2762,2015-07-14 21:51:31,"""For nonviolent drug crimes, we need to lower long mandatory minimum sentencesor get rid of them entirely."" President Obama"
2350,1338,2015-07-14 21:48:02,"""Don't just tag them as future criminals. Reach out to them as future citizens."" President Obama"
1625,869,2015-07-14 21:46:43,"""We have to restore trust between our police and some of the communities where they serve."" President Obama"
1805,981,2015-07-14 21:45:47,"""We gotta make sure boys and girls in those communities are loved and cherished and nurtured and invested in."" President Obama"
1872,1208,2015-07-14 21:44:41,"""What doesn't make sense is treating entire neighborhoods as danger zones."" President Obama"
2166,1437,2015-07-14 21:43:47,"""We recognize that every child deserves opportunity. Not just some. Not just our own."" President Obama"
2325,1612,2015-07-14 21:42:50,"""One study found that for every dollar we invest in Pre-K, we save at least twice that in reduced crime."" President Obama"
2282,1839,2015-07-14 21:41:45,"""If we make investments early in our children, we will reduce the need to incarcerate those kids."" President Obama"
